date,client,transportation_mode,revenue_usd,cost_usd,profit_usd,margin_percent
2022-12-19 20:41:53,Noble Group,RAIL,2265.1,1819.31,206.34,9.11
2022-12-01 23:33:40,Integrated Zone,AIR,863.11,775.41,148.0,17.15
2022-12-09 00:35:16,Global Industries,RAIL,380.98,338.97,40.45,10.62
2022-12-07 21:47:52,Global Industries,RAIL,383.88,315.27,47.65,12.41
2022-12-04 11:21:26,Global Industries,RAIL,355.22,341.27,48.81,13.74
2022-12-10 08:48:54,Global Industries,RAIL,351.06,358.87,46.37,13.21
2022-12-14 16:40:32,Global Industries,RAIL,365.5,354.01,48.46,13.26
2022-12-19 09:34:24,Global Industries,RAIL,380.22,323.86,40.03,10.53
2022-12-13 06:35:56,Global Industries,RAIL,374.28,338.06,42.8,11.44
2022-12-11 06:36:43,Global Industries,RAIL,398.39,351.39,49.51,12.43
2022-12-11 00:56:22,Global Industries,RAIL,338.88,317.09,46.34,13.67
2022-12-26 20:49:05,Global Industries,RAIL,362.03,333.87,42.61,11.77
2022-12-06 03:23:39,Global Industries,RAIL,371.21,310.33,51.74,13.94
2022-12-17 05:59:28,Global Industries,RAIL,335.55,338.92,44.78,13.35
2022-12-09 08:22:24,Global Industries,RAIL,354.21,325.25,45.35,12.8
2022-12-23 06:07:16,Global Industries,RAIL,369.55,318.41,44.66,12.08
2022-12-04 14:37:10,Global Industries,RAIL,366.25,309.97,45.6,12.45
2022-12-03 21:20:01,Global Industries,RAIL,344.71,283.46,40.99,11.89
2022-12-06 04:29:54,Global Industries,RAIL,324.88,308.21,41.45,12.76
2022-12-17 17:49:19,Global Industries,RAIL,382.69,334.88,40.04,10.46
2022-12-11 18:08:21,Global Industries,RAIL,321.96,297.46,42.33,13.15
2022-12-22 00:33:51,Global Industries,RAIL,381.38,301.34,41.12,10.78
2022-12-06 09:54:44,Global Industries,RAIL,350.48,320.08,44.78,12.78
2022-12-06 22:01:36,Global Industries,RAIL,368.52,326.88,44.0,11.94
2022-12-15 20:53:16,Global Industries,RAIL,334.18,339.1,40.68,12.17
2022-12-22 20:10:35,Global Industries,RAIL,339.93,321.34,43.32,12.74
2022-12-18 16:26:01,Global Industries,RAIL,370.26,294.29,42.33,11.43
2022-12-01 18:45:43,Global Industries,RAIL,364.48,353.94,44.24,12.14
2022-12-28 00:03:36,Global Industries,RAIL,397.18,330.51,43.18,10.87
2022-12-25 14:05:38,Global Industries,RAIL,366.49,342.18,41.71,11.38
2022-12-28 10:36:33,Global Industries,RAIL,384.0,349.91,46.12,12.01
2022-12-23 11:53:03,Master Consulting,AIR,2832.92,2394.34,366.54,12.94
2022-12-04 14:11:14,Global Industries,RAIL,378.64,315.36,66.66,17.61
2022-12-08 04:12:26,Global Industries,RAIL,406.21,292.22,63.49,15.63
2022-12-22 23:09:06,Global Industries,RAIL,373.99,313.54,64.42,17.23
2022-12-20 13:58:39,Noble Global,RAIL,1214.61,1056.12,0.0,0.0
2022-12-21 04:35:34,Global Industries,RAIL,367.22,315.24,47.21,12.86
2022-12-08 06:40:38,Global Industries,RAIL,340.77,301.53,41.62,12.21
2022-12-20 22:00:59,Global Industries,RAIL,396.09,308.04,47.22,11.92
2022-12-01 19:52:18,Global Industries,RAIL,381.35,312.9,48.4,12.69
2022-12-12 15:44:04,Global Industries,RAIL,346.56,317.31,45.88,13.24
2022-12-11 20:46:44,Global Industries,RAIL,394.39,352.06,48.29,12.24
2022-12-23 20:50:15,Global Industries,RAIL,384.98,355.76,64.53,16.76
2022-12-25 00:22:57,Core Industries,ROAD,4734.87,3683.46,364.37,7.7
2022-12-02 07:28:01,Global Industries,RAIL,365.88,315.32,49.35,13.49
2022-12-28 01:15:52,Global Industries,RAIL,396.71,306.49,57.48,14.49
2022-12-24 19:36:56,Global Industries,RAIL,356.71,335.29,43.32,12.14
2022-12-15 01:58:02,Global Industries,RAIL,395.64,311.03,48.01,12.13
2022-12-27 13:35:20,Global Industries,RAIL,386.34,292.56,60.78,15.73
2022-12-23 16:19:40,Global Industries,RAIL,362.41,362.66,48.11,13.28
2022-12-02 13:37:46,Global Industries,RAIL,337.44,341.34,49.37,14.63
2022-12-23 21:31:11,Global Industries,RAIL,377.21,344.45,50.02,13.26
2022-12-12 15:39:39,Global Industries,RAIL,337.83,329.15,45.73,13.54
2022-12-06 14:28:20,Global Industries,RAIL,400.34,336.94,46.88,11.71
2022-12-20 20:45:17,Global Industries,RAIL,366.42,345.84,41.06,11.21
2022-12-15 03:24:33,Noble Global,RAIL,941.59,898.16,0.0,0.0
2022-12-03 19:11:39,Global Industries,RAIL,339.86,340.89,49.4,14.54
2022-12-03 04:26:19,Global Industries,RAIL,365.85,301.3,61.17,16.72
2022-12-25 10:54:32,Global Industries,RAIL,339.33,337.24,50.33,14.83
2022-12-24 13:52:18,Global Industries,RAIL,387.17,316.06,65.97,17.04
2022-12-04 18:51:23,Global Industries,RAIL,373.68,339.13,47.58,12.73
2022-12-07 04:19:03,Global Industries,RAIL,349.12,319.36,42.51,12.18
2022-12-11 18:18:07,Global Industries,RAIL,384.99,317.26,50.92,13.23
2022-12-22 03:32:47,Global Industries,RAIL,349.83,308.1,50.18,14.34
2022-12-04 03:19:33,Global Industries,RAIL,372.06,310.78,45.34,12.19
2022-12-09 01:49:20,Global Industries,RAIL,389.77,344.17,61.73,15.84
2022-12-24 21:38:48,Modern Group,RAIL,366.27,403.68,26.94,7.36
2022-12-19 13:14:24,Global Industries,RAIL,395.02,350.26,47.53,12.03
2022-12-13 08:01:55,Sharp Strategy,SEA,14444.92,9604.11,4528.48,31.35
2022-12-28 00:28:13,Modern Group,RAIL,381.11,353.25,27.42,7.19
2022-12-07 23:29:45,Global Industries,RAIL,396.05,312.56,56.47,14.26
2022-12-13 04:59:53,Global Industries,RAIL,382.79,324.59,64.54,16.86
2022-12-21 02:10:53,Global Industries,RAIL,390.42,295.9,45.02,11.53
2022-12-26 03:24:41,Global Industries,RAIL,338.89,300.61,40.65,12.0
2022-12-02 07:27:00,Global Industries,RAIL,408.46,300.11,45.81,11.22
2022-12-18 20:12:50,Global Industries,RAIL,370.98,365.55,50.05,13.49
2022-12-04 18:49:29,Global Industries,RAIL,393.72,325.35,41.48,10.54
2022-12-05 13:11:54,Global Industries,RAIL,340.05,352.72,49.56,14.57
2022-12-05 04:25:25,Global Industries,RAIL,350.87,316.5,43.95,12.53
2022-12-15 11:12:59,Global Industries,RAIL,354.33,315.97,47.84,13.5
2022-12-18 20:16:12,Global Industries,RAIL,404.85,361.64,51.52,12.73
2022-12-09 19:52:23,Global Industries,RAIL,396.19,345.32,43.83,11.06
2022-12-18 18:09:07,Modern Group,RAIL,420.37,376.49,23.09,5.49
2022-12-23 05:46:13,Global Industries,RAIL,394.52,338.69,42.39,10.74
2022-12-18 07:30:21,Global Industries,RAIL,353.14,346.95,48.72,13.8
2022-12-14 21:50:59,Noble Ventures,SEA,1668.43,1731.29,53.48,3.21
2022-12-06 19:25:11,Global Industries,RAIL,379.34,345.5,42.66,11.25
2022-12-25 14:11:41,Global Industries,RAIL,395.39,333.11,46.59,11.78
2022-12-28 15:17:46,Global Industries,RAIL,379.18,342.46,47.47,12.52
2022-12-15 08:09:11,Global Industries,RAIL,353.64,299.85,41.19,11.65
2022-12-27 20:30:11,Global Industries,RAIL,344.94,303.91,41.27,11.96
2022-12-11 02:36:02,Global Industries,RAIL,352.08,344.31,48.15,13.68
2022-12-14 10:12:08,Global Industries,RAIL,342.34,343.99,43.03,12.57
2022-12-09 23:59:20,Global Industries,RAIL,378.74,295.42,43.97,11.61
2022-12-19 02:33:50,Modern Group,RAIL,436.75,382.49,50.7,11.61
2022-12-16 21:36:01,Premier Resources,ROAD,6995.01,6218.3,1110.49,15.88
2022-12-03 13:02:40,Global Industries,RAIL,362.31,348.21,44.31,12.23
2022-12-18 17:34:43,Advanced Dynamics,RAIL,1710.07,1122.82,505.63,29.57
2022-12-02 12:07:39,Global Industries,RAIL,331.11,289.71,42.3,12.78
2022-12-22 14:27:17,Global Industries,RAIL,368.96,293.21,44.32,12.01
2022-12-24 07:15:43,Global Industries,RAIL,341.17,321.77,45.76,13.41
2022-12-18 20:04:31,Global Industries,RAIL,347.5,328.61,40.23,11.58
2022-12-06 20:55:59,Global Industries,RAIL,403.61,319.53,48.53,12.02
2022-12-12 05:18:57,Global Industries,RAIL,327.29,345.29,47.1,14.39
2022-12-14 06:36:57,Global Industries,RAIL,309.24,251.12,39.18,12.67
2022-12-12 05:50:55,Global Industries,RAIL,389.52,309.52,46.78,12.01
2022-12-16 14:22:43,Sharp Strategy,SEA,2466.1,2402.47,297.16,12.05
2022-12-05 05:40:33,Ultimate Trust,RAIL,2003.97,1488.77,323.41,16.14
2022-12-12 07:44:06,Ambitious Trust,ROAD,6875.56,5420.03,595.63,8.66
2022-12-14 22:24:31,Noble Corporation,ROAD,4004.66,3253.48,176.7,4.41
2022-12-25 09:33:53,Noble Corporation,ROAD,3491.64,3866.67,192.78,5.52
2022-12-05 22:17:46,Noble Corporation,ROAD,3541.32,3608.53,379.35,10.71
2022-12-04 02:47:48,Noble Corporation,ROAD,3415.66,2737.53,692.39,20.27
2022-12-16 20:14:09,Noble Corporation,ROAD,2829.36,2289.31,427.33,15.1
2022-12-17 23:10:04,Noble Corporation,ROAD,2799.19,2568.62,320.71,11.46
2022-12-26 09:39:41,Premier Resources,ROAD,6156.94,6100.77,635.61,10.32
2022-12-17 15:46:19,Advanced Capital,ROAD,2390.94,1738.94,572.91,23.96
2022-12-26 02:41:34,Global Industries,RAIL,375.49,336.36,46.05,12.26
2022-12-24 05:06:06,Global Industries,RAIL,339.48,306.55,44.79,13.19
2022-12-15 15:24:55,Ultimate Partners,RAIL,2194.62,2269.28,115.28,5.25
2022-12-08 03:16:49,Global Industries,RAIL,359.62,350.2,48.7,13.54
2022-12-20 13:58:03,Bright Associates,RAIL,2098.8,1944.32,106.05,5.05
2022-12-13 02:45:42,Sharp Operations,AIR,4122.88,3197.46,888.09,21.54
2022-12-17 12:06:05,Global Industries,RAIL,380.13,315.3,40.24,10.59
2022-12-15 17:43:51,Core Services,RAIL,402.24,374.57,4.44,1.1
2022-12-28 03:19:28,Next Dynamics,RAIL,2677.71,2971.94,174.27,6.51
2022-12-25 19:35:24,Global Industries,RAIL,415.86,341.96,31.54,7.58
2022-12-03 05:15:20,Leading Ventures,SEA,516.02,357.36,155.51,30.14
2022-12-20 08:33:18,Global Industries,RAIL,421.8,368.76,36.05,8.55
2022-12-25 19:30:20,Global Industries,RAIL,369.93,343.59,35.17,9.51
2022-12-11 13:19:13,Global Industries,RAIL,425.74,378.21,30.83,7.24
2022-12-27 06:45:49,Global Industries,RAIL,407.01,330.05,37.11,9.12
2022-12-06 18:00:04,Global Industries,RAIL,418.27,360.82,34.06,8.14
2022-12-04 08:50:41,Master Management,SEA,1871.73,1462.97,344.93,18.43
2022-12-16 12:58:56,Global Industries,RAIL,422.26,333.88,31.8,7.53
2022-12-17 12:03:04,Global Industries,RAIL,389.44,387.29,33.73,8.66
2022-12-28 12:42:07,Global Industries,RAIL,363.36,339.14,35.07,9.65
2022-12-14 05:10:45,Global Industries,RAIL,363.81,384.57,36.31,9.98
2022-12-22 02:31:36,Global Industries,RAIL,362.17,320.51,33.15,9.15
2022-12-13 04:00:44,Global Industries,RAIL,410.02,356.36,31.18,7.6
2022-12-05 12:33:40,Global Industries,RAIL,364.12,326.42,35.31,9.7
2022-12-11 10:00:56,Global Industries,RAIL,417.6,345.51,31.01,7.43
2022-12-07 08:22:00,Global Industries,RAIL,372.62,352.74,31.11,8.35
2022-12-12 01:11:57,Global Industries,RAIL,362.31,360.9,34.71,9.58
2022-12-18 03:48:12,Global Industries,RAIL,382.1,344.69,34.14,8.93
2022-12-09 01:01:46,Global Industries,RAIL,393.93,324.35,33.3,8.45
2022-12-24 14:11:00,Global Industries,RAIL,347.65,301.92,48.7,14.01
2022-12-05 10:25:15,Global Industries,RAIL,391.37,321.4,41.55,10.62
2022-12-14 11:52:09,Global Industries,RAIL,334.74,343.99,42.12,12.58
2022-12-18 03:52:16,Global Industries,RAIL,365.82,315.19,32.65,8.93
2022-12-27 16:34:47,Global Industries,RAIL,349.81,354.56,34.18,9.77
2022-12-15 04:44:24,Global Industries,RAIL,353.9,329.8,31.18,8.81
2022-12-28 04:51:07,Global Industries,RAIL,394.3,324.14,32.39,8.21
2022-12-02 08:51:00,Global Industries,RAIL,357.4,325.37,34.85,9.75
2022-12-23 10:19:54,Global Industries,RAIL,376.27,324.92,33.22,8.83
2022-12-18 05:31:01,Global Industries,RAIL,401.78,343.09,34.38,8.56
2022-12-03 03:26:17,Global Industries,RAIL,362.84,327.67,30.76,8.48
2022-12-26 11:51:06,Global Industries,RAIL,376.34,361.9,33.24,8.83
2022-12-26 05:30:20,Global Industries,RAIL,378.37,379.86,30.8,8.14
2022-12-12 17:27:44,Global Industries,RAIL,400.02,348.74,34.35,8.59
2022-12-20 10:12:16,Global Industries,RAIL,399.55,340.4,32.63,8.17
2022-12-02 20:31:59,Global Industries,RAIL,400.39,323.26,35.49,8.86
2022-12-14 17:43:10,Leading Innovation,SEA,2245.04,1596.07,547.63,24.39
2022-12-01 21:27:18,Global Industries,RAIL,391.98,369.66,35.99,9.18
2022-12-10 08:47:38,Global Industries,RAIL,397.15,354.98,33.49,8.43
2022-12-08 01:27:44,Brilliant Enterprises,SEA,10144.49,10531.79,598.35,5.9
2022-12-01 16:28:06,Global Industries,RAIL,367.17,312.16,34.32,9.35
2022-12-27 20:06:52,Global Industries,RAIL,373.18,372.39,34.03,9.12
2022-12-07 17:40:41,Global Industries,RAIL,385.22,314.09,36.35,9.44
2022-12-26 15:10:44,Global Industries,RAIL,421.18,371.93,35.71,8.48
2022-12-20 12:04:55,Global Industries,RAIL,375.03,345.44,34.71,9.26
2022-12-26 12:00:15,Global Industries,RAIL,357.92,347.83,30.16,8.43
2022-12-21 05:50:31,Global Industries,RAIL,358.34,377.3,30.74,8.58
2022-12-01 02:09:00,Global Industries,RAIL,362.69,333.32,33.66,9.28
2022-12-19 15:37:18,Global Industries,RAIL,380.62,331.94,35.6,9.35
2022-12-28 13:25:56,Global Industries,RAIL,419.3,373.33,32.03,7.64
2022-12-11 22:47:30,Global Industries,RAIL,354.39,336.62,32.19,9.08
2022-12-23 03:43:33,Global Industries,RAIL,368.81,343.44,32.38,8.78
2022-12-14 12:47:07,Global Industries,RAIL,364.24,311.36,34.04,9.35
2022-12-01 04:10:40,Global Industries,RAIL,383.88,320.61,36.34,9.47
2022-12-22 09:03:36,Global Industries,RAIL,353.37,347.73,31.18,8.82
2022-12-15 04:25:13,Global Industries,RAIL,383.68,347.41,30.99,8.08
2022-12-08 01:55:18,Global Industries,RAIL,405.01,343.25,33.91,8.37
2022-12-25 10:39:46,Global Industries,RAIL,411.84,323.0,32.59,7.91
2022-12-02 11:45:45,Elite Systems,RAIL,1689.0,1381.53,465.18,27.54
2022-12-07 16:06:05,Global Edge,RAIL,1713.61,1698.14,137.18,8.01
2022-12-09 14:05:15,Epic Foundation,SEA,1092.19,869.24,190.77,17.47
2022-12-21 04:28:07,Global Industries,RAIL,413.46,374.5,30.6,7.4
2022-12-14 22:36:30,Global Industries,RAIL,386.24,372.88,32.08,8.31
2022-12-01 16:54:49,Global Industries,RAIL,379.62,355.73,34.23,9.02
2022-12-21 23:00:40,Global Industries,RAIL,399.47,324.8,36.61,9.16
2022-12-15 06:07:10,Global Industries,RAIL,387.06,324.92,34.07,8.8
2022-12-05 06:40:53,Global Industries,RAIL,395.31,315.07,36.83,9.32
2022-12-08 13:46:51,Global Industries,RAIL,404.79,362.5,34.67,8.56
2022-12-06 10:43:20,Global Industries,RAIL,407.55,346.58,32.9,8.07
2022-12-12 08:26:20,Global Industries,RAIL,413.56,322.86,34.55,8.35
2022-12-08 15:44:32,Global Industries,RAIL,386.42,368.15,35.29,9.13
2022-12-02 05:05:59,Global Industries,RAIL,370.41,347.56,36.68,9.9
2022-12-05 10:52:39,Global Industries,RAIL,399.25,361.79,33.99,8.51
2022-12-07 03:54:22,Global Industries,RAIL,414.69,328.96,33.93,8.18
2022-12-07 09:47:59,Global Industries,RAIL,364.63,346.8,30.59,8.39
2022-12-05 02:29:55,Global Industries,RAIL,377.51,370.15,36.42,9.65
2022-12-18 05:20:09,Global Industries,RAIL,393.58,339.95,30.75,7.81
2022-12-01 20:41:52,Global Industries,RAIL,400.32,368.38,34.98,8.74
2022-12-04 05:51:53,Global Industries,RAIL,372.28,334.2,34.96,9.39
2022-12-03 16:35:10,Global Industries,RAIL,363.43,335.36,33.78,9.29
2022-12-12 11:05:40,Global Industries,RAIL,366.46,382.64,34.05,9.29
2022-12-01 20:17:50,Global Industries,RAIL,354.4,317.32,33.18,9.36
2022-12-12 12:44:12,Premier Enterprises,SEA,1100.61,575.46,415.43,37.75
2022-12-21 23:29:30,Global Industries,RAIL,345.57,349.88,31.36,9.07
2022-12-19 08:39:49,Global Industries,RAIL,391.81,349.92,35.2,8.98
2022-12-28 01:46:57,Global Industries,RAIL,357.06,336.22,31.74,8.89
2022-12-17 04:57:13,Ambitious Framework,RAIL,2154.76,1881.25,465.46,21.6
2022-12-28 00:19:33,Dynamic Zone,ROAD,3825.25,4059.18,63.71,1.67
2022-12-28 14:38:26,Global Industries,RAIL,343.5,312.38,48.76,14.2
2022-12-20 20:30:56,Global Industries,RAIL,388.3,357.18,41.84,10.78
2022-12-15 00:04:35,Global Industries,RAIL,346.49,315.57,48.96,14.13
2022-12-01 16:18:22,Global Industries,RAIL,375.27,292.06,41.49,11.06
2022-12-08 08:28:36,Global Industries,RAIL,332.05,294.5,46.93,14.13
2022-12-12 10:40:42,Elite Systems,RAIL,1758.84,1379.08,424.51,24.14
2022-12-19 19:07:35,Global Industries,RAIL,394.4,302.2,40.43,10.25
2022-12-01 23:23:18,Ambitious Resources,RAIL,2426.52,2138.97,473.5,19.51
2022-12-25 13:26:15,Global Industries,RAIL,386.26,308.71,46.16,11.95
2022-12-19 03:06:05,Premier Technologies,RAIL,1282.45,1239.04,0.0,0.0
2022-12-15 22:59:32,Smart Industries,AIR,1595.6,1086.14,362.94,22.75
2022-12-20 04:29:13,Global Industries,RAIL,363.45,377.63,37.78,10.39
2022-12-09 08:03:34,Global Industries,RAIL,360.32,327.98,38.09,10.57
2022-12-02 18:26:23,Global Industries,RAIL,342.3,299.29,46.32,13.53
2022-12-20 08:23:31,Global Industries,RAIL,363.55,309.59,46.46,12.78
2022-12-21 09:17:17,Global Industries,RAIL,367.17,302.62,47.11,12.83
2022-12-27 23:21:25,Global Industries,RAIL,345.13,298.36,47.06,13.64
2022-12-13 08:07:56,Global Industries,RAIL,384.09,313.73,47.24,12.3
2022-12-25 11:30:14,Global Industries,RAIL,343.57,307.07,50.06,14.57
2022-12-09 14:37:48,Global Industries,RAIL,382.79,329.05,48.38,12.64
2022-12-08 07:59:43,Global Industries,RAIL,340.87,351.82,45.32,13.3
2022-12-20 06:15:28,Global Industries,RAIL,368.14,352.16,45.46,12.35
2022-12-02 14:23:10,Global Industries,RAIL,345.78,340.07,46.72,13.51
2022-12-23 20:05:24,Global Industries,RAIL,362.01,308.91,43.39,11.99
2022-12-12 14:04:13,Global Industries,RAIL,357.59,313.92,48.81,13.65
2022-12-20 20:51:20,Global Industries,RAIL,405.68,326.69,48.58,11.97
2022-12-22 04:01:44,Global Industries,RAIL,375.9,331.05,42.14,11.21
2022-12-17 15:16:35,Global Industries,RAIL,406.95,312.33,45.51,11.18
2022-12-17 02:17:10,Global Industries,RAIL,367.76,297.45,59.55,16.19
2022-12-14 06:14:34,Global Industries,RAIL,331.64,306.96,59.97,18.08
2022-12-04 07:18:39,Global Industries,RAIL,377.1,305.41,57.0,15.12
2022-12-19 17:35:51,Global Industries,RAIL,354.4,318.8,59.42,16.77
2022-12-27 06:24:02,Global Industries,RAIL,347.52,311.15,63.02,18.13
2022-12-07 01:06:59,Global Industries,RAIL,399.74,334.51,38.66,9.67
2022-12-08 13:55:20,Global Industries,RAIL,420.94,372.55,40.21,9.55
2022-12-06 09:42:40,True Solutions,AIR,5315.52,3718.08,1486.17,27.96
2022-12-09 05:14:26,Global Industries,RAIL,366.24,340.04,57.08,15.59
2022-12-05 05:42:02,Global Industries,RAIL,326.76,327.28,46.79,14.32
2022-12-04 02:36:13,Global Industries,RAIL,352.57,319.87,42.11,11.94
2022-12-12 08:10:40,Global Industries,RAIL,411.89,341.24,44.07,10.7
2022-12-20 01:13:36,Global Industries,RAIL,413.12,344.87,44.11,10.68
2022-12-19 06:43:56,Global Industries,RAIL,373.61,304.33,48.88,13.08
2022-12-23 00:32:07,Global Industries,RAIL,412.91,338.65,46.79,11.33
2022-12-20 10:37:10,Global Industries,RAIL,382.6,360.37,43.1,11.27
2022-12-10 05:13:30,Global Industries,RAIL,373.63,323.73,47.64,12.75
2022-12-19 20:11:46,Global Industries,RAIL,357.27,340.13,44.32,12.41
2022-12-27 01:49:42,Global Industries,RAIL,411.29,310.13,46.38,11.28
2022-12-03 21:53:33,Global Industries,RAIL,358.78,349.28,45.74,12.75
2022-12-09 19:12:03,Global Industries,RAIL,401.39,315.14,49.3,12.28
2022-12-22 16:34:54,Global Industries,RAIL,395.76,316.23,41.78,10.56
2022-12-09 12:49:35,Global Industries,RAIL,379.42,316.5,40.53,10.68
2022-12-18 18:12:24,Global Industries,RAIL,381.47,331.71,46.26,12.13
2022-12-08 14:10:55,Global Industries,RAIL,380.57,320.62,44.66,11.74
2022-12-17 12:18:59,Global Industries,RAIL,361.23,303.29,45.24,12.52
2022-12-17 03:50:35,Global Industries,RAIL,376.61,347.76,45.35,12.04
2022-12-01 20:47:43,Global Industries,RAIL,383.09,307.6,47.62,12.43
2022-12-06 01:29:09,Global Industries,RAIL,337.08,337.59,47.32,14.04
2022-12-07 20:13:12,Global Industries,RAIL,384.52,353.0,44.74,11.64
2022-12-22 20:12:11,Global Industries,RAIL,336.29,332.48,43.92,13.06
2022-12-10 02:58:26,Global Industries,RAIL,410.44,316.69,46.65,11.37
2022-12-26 06:46:58,Global Industries,RAIL,381.15,326.0,43.62,11.44
2022-12-09 02:07:22,Global Industries,RAIL,378.5,286.42,40.85,10.79
2022-12-03 13:15:25,Global Industries,RAIL,384.61,309.09,45.72,11.89
2022-12-12 09:15:25,Global Industries,RAIL,342.11,338.93,39.81,11.64
2022-12-23 19:09:18,Global Industries,RAIL,350.06,305.94,45.65,13.04
2022-12-01 15:47:12,Global Industries,RAIL,377.06,309.59,41.03,10.88
2022-12-06 05:18:34,Global Industries,RAIL,388.53,315.64,44.35,11.41
2022-12-17 19:18:51,Global Industries,RAIL,407.81,351.55,49.89,12.23
2022-12-18 13:27:14,Global Group,AIR,2019.7,298.55,1785.89,88.42
2022-12-08 18:26:12,Bright Tech,ROAD,2571.09,3019.99,57.18,2.22
2022-12-17 06:24:13,Global Industries,RAIL,344.16,306.65,37.69,10.95
2022-12-28 13:43:20,Global Industries,RAIL,377.74,369.81,40.89,10.82
2022-12-24 04:42:12,Global Industries,RAIL,369.84,335.76,41.55,11.23
2022-12-13 12:24:37,Global Industries,RAIL,350.25,359.71,41.2,11.76
2022-12-26 10:02:28,Global Industries,RAIL,348.88,334.53,31.29,8.97
2022-12-28 04:04:13,Global Industries,RAIL,334.86,332.67,31.18,9.31
2022-12-25 12:14:38,Global Industries,RAIL,381.49,350.07,34.14,8.95
2022-12-22 19:25:28,Global Industries,RAIL,379.55,307.65,28.86,7.6
2022-12-18 22:38:00,Global Industries,RAIL,392.72,335.72,30.79,7.84
2022-12-11 19:11:01,Global Industries,RAIL,366.62,302.77,29.93,8.16
2022-12-11 17:35:12,Global Industries,RAIL,352.72,300.03,30.4,8.62
2022-12-07 02:14:00,Global Industries,RAIL,349.53,311.6,32.93,9.42
2022-12-05 13:41:48,Global Industries,RAIL,348.7,301.41,31.49,9.03
2022-12-22 09:46:46,Global Industries,RAIL,369.8,331.61,29.34,7.93
2022-12-26 20:12:01,Global Industries,RAIL,337.9,366.91,30.01,8.88
2022-12-01 01:04:30,Global Industries,RAIL,352.5,307.22,34.73,9.85
2022-12-20 14:04:13,Global Industries,RAIL,366.87,325.35,32.36,8.82
2022-12-06 01:25:47,Global Industries,RAIL,357.01,368.72,30.59,8.57
2022-12-10 12:37:16,Global Industries,RAIL,407.71,358.57,32.3,7.92
2022-12-13 04:38:08,Global Industries,RAIL,362.99,346.64,31.51,8.68
2022-12-27 22:09:18,Global Industries,RAIL,375.48,372.62,33.74,8.99
2022-12-16 03:07:01,Global Industries,RAIL,361.49,329.33,29.35,8.12
2022-12-14 16:35:32,Global Industries,RAIL,348.76,327.26,33.6,9.63
2022-12-02 16:28:33,Global Industries,RAIL,384.11,346.17,31.92,8.31
2022-12-04 05:54:39,Global Industries,RAIL,363.39,310.03,31.92,8.78
2022-12-15 10:16:45,Global Industries,RAIL,341.16,363.01,31.27,9.17
2022-12-02 05:53:15,Global Industries,RAIL,401.67,377.75,35.62,8.87
2022-12-13 22:01:35,Global Industries,RAIL,345.18,350.23,29.88,8.66
2022-12-24 03:49:27,Global Industries,RAIL,400.99,345.79,30.67,7.65
2022-12-23 11:40:34,Global Industries,RAIL,392.56,327.68,36.7,9.35
2022-12-16 21:01:30,Global Industries,RAIL,416.27,368.81,31.51,7.57
2022-12-11 01:43:32,Global Industries,RAIL,380.68,322.35,29.86,7.84
2022-12-18 23:56:34,Global Industries,RAIL,387.75,386.4,32.27,8.32
2022-12-12 14:30:28,Global Industries,RAIL,376.91,350.65,32.57,8.64
2022-12-23 14:17:44,Global Industries,RAIL,378.98,338.56,30.74,8.11
2022-12-23 14:44:27,Global Industries,RAIL,411.08,346.19,36.53,8.89
2022-12-07 23:22:43,Global Industries,RAIL,343.66,364.96,31.55,9.18
2022-12-03 01:50:24,Global Industries,RAIL,422.66,348.26,31.37,7.42
2022-12-28 14:13:27,Global Industries,RAIL,346.45,359.63,31.12,8.98
2022-12-23 09:32:18,Global Industries,RAIL,400.67,352.14,33.11,8.26
2022-12-10 17:22:11,Global Industries,RAIL,352.63,344.14,32.26,9.15
2022-12-05 21:59:48,Global Industries,RAIL,383.06,339.56,30.47,7.95
2022-12-28 09:53:51,Global Industries,RAIL,375.69,322.82,33.46,8.91
2022-12-18 22:33:48,Global Industries,RAIL,341.7,337.51,31.99,9.36
2022-12-28 14:10:33,Global Industries,RAIL,401.17,322.61,30.81,7.68
2022-12-14 15:24:31,Global Industries,RAIL,390.48,373.89,34.41,8.81
2022-12-05 07:57:13,Global Industries,RAIL,362.31,352.22,33.51,9.25
2022-12-21 02:22:49,Global Industries,RAIL,371.1,347.72,34.43,9.28
2022-12-13 19:49:27,Global Industries,RAIL,347.41,377.79,31.07,8.94
2022-12-16 11:59:30,Global Industries,RAIL,381.36,370.47,31.91,8.37
2022-12-17 09:38:13,Global Industries,RAIL,397.89,332.17,31.26,7.86
2022-12-01 16:43:24,Global Industries,RAIL,346.05,329.3,31.99,9.24
2022-12-02 02:35:49,Global Industries,RAIL,350.51,316.47,36.38,10.38
2022-12-02 05:07:50,Global Industries,RAIL,396.22,349.76,35.25,8.9
2022-12-20 02:36:45,Global Industries,RAIL,391.03,358.67,31.69,8.1
2022-12-16 14:02:02,Global Industries,RAIL,356.99,368.18,33.25,9.31
2022-12-27 05:34:33,Global Industries,RAIL,346.71,369.56,30.42,8.77
2022-12-08 05:41:33,Global Industries,RAIL,389.78,339.57,31.79,8.16
2022-12-03 04:10:42,Global Industries,RAIL,387.27,342.45,31.23,8.06
2022-12-27 08:32:19,Global Industries,RAIL,388.78,340.86,35.11,9.03
2022-12-15 10:08:08,Global Industries,RAIL,393.69,357.22,36.34,9.23
